datetime,BASEL,BUDAPEST,DE,DRESDEN,DUSSELDORF,HEATHROW,KASSEL,LJUBLJANA,MAASTRICHT,MALMO,MONTELIMAR,MUENCHEN,OSLO,PERPIGNAN,ROMA,SONNBLICK,STOCKHOLM,TOURS
2001-05-03,288.54999999999995,294.34999999999997,,294.25,290.34999999999997,284.95,291.25,289.95,288.75,285.75,287.15,292.25,282.25,285.04999999999995,293.25,272.45,286.84999999999997,284.84999999999997
2001-05-04,287.15,294.45,,288.95,283.65,282.75,286.25,288.65,282.25,284.04999999999995,284.34999999999997,290.25,280.65,286.95,290.95,272.45,281.04999999999995,283.95
2001-05-05,283.34999999999997,293.34999999999997,,281.84999999999997,282.04999999999995,281.54999999999995,281.15,290.25,281.54999999999995,282.95,287.25,286.25,280.65,286.54999999999995,289.45,270.45,282.15,281.95
2001-05-06,281.25,293.15,,279.84999999999997,282.25,281.54999999999995,280.54999999999995,286.65,282.45,283.34999999999997,286.54999999999995,281.75,282.75,284.95,288.34999999999997,271.04999999999995,281.04999999999995,282.34999999999997
2001-05-07,281.84999999999997,290.65,,279.34999999999997,285.34999999999997,283.45,281.95,287.04999999999995,285.45,281.75,286.54999999999995,283.45,286.15,288.15,286.95,270.65,283.95,285.25
2001-05-08,284.15,291.04999999999995,,283.15,285.84999999999997,284.15,286.95,287.75,284.65,285.75,288.95,284.04999999999995,287.15,289.15,289.45,270.45,288.34999999999997,286.84999999999997
2001-05-09,288.15,291.65,,287.54999999999995,290.04999999999995,284.65,289.65,287.75,289.95,286.45,290.95,287.65,289.15,287.75,289.54999999999995,271.65,289.34999999999997,289.34999999999997
2001-05-10,289.34999999999997,291.25,,289.15,291.15,289.15,290.54999999999995,288.54999999999995,292.25,288.15,290.15,288.65,289.75,289.95,290.95,271.45,286.34999999999997,288.95
2001-05-11,289.84999999999997,290.04999999999995,,288.15,291.45,292.54999999999995,290.34999999999997,289.84999999999997,291.95,286.15,293.15,288.54999999999995,290.34999999999997,293.75,290.75,269.45,284.84999999999997,289.95
2001-05-12,290.45,287.84999999999997,,285.95,291.15,291.15,289.25,289.54999999999995,291.75,288.34999999999997,290.95,288.84999999999997,290.34999999999997,291.95,290.75,269.25,286.75,291.34999999999997
2001-05-13,291.04999999999995,287.04999999999995,,287.75,291.95,291.54999999999995,288.84999999999997,288.04999999999995,292.45,289.45,290.34999999999997,288.84999999999997,288.15,291.15,290.34999999999997,268.84999999999997,286.65,289.34999999999997
2001-05-14,288.84999999999997,289.34999999999997,,291.54999999999995,290.15,286.54999999999995,289.75,289.04999999999995,287.75,289.04999999999995,290.54999999999995,289.65,285.25,291.65,290.45,272.15,284.25,288.15
2001-05-15,286.65,290.84999999999997,,288.45,288.34999999999997,287.65,288.54999999999995,288.54999999999995,287.65,285.34999999999997,291.54999999999995,287.75,285.95,291.34999999999997,290.15,270.95,282.84999999999997,287.75
2001-05-16,287.84999999999997,292.95,,290.65,287.65,286.45,286.95,290.65,286.84999999999997,286.65,291.25,289.84999999999997,281.34999999999997,292.15,290.65,270.95,282.95,288.34999999999997
2001-05-17,286.54999999999995,294.54999999999995,,289.25,287.34999999999997,282.54999999999995,287.04999999999995,291.95,286.25,287.54999999999995,292.25,289.25,282.75,292.25,293.75,272.34999999999997,282.95,287.54999999999995
2001-05-18,284.04999999999995,293.84999999999997,,286.15,283.54999999999995,284.95,283.54999999999995,288.95,283.54999999999995,284.65,288.75,283.75,282.65,290.54999999999995,294.04999999999995,269.34999999999997,285.15,284.54999999999995
2001-05-19,285.34999999999997,287.54999999999995,,284.65,285.84999999999997,284.75,284.75,287.75,285.65,283.25,289.54999999999995,284.75,286.15,292.95,295.54999999999995,266.75,283.84999999999997,284.95
2001-05-20,287.54999999999995,289.34999999999997,,285.45,285.65,287.75,285.54999999999995,289.65,285.65,284.54999999999995,291.04999999999995,287.04999999999995,283.45,294.75,292.84999999999997,270.95,284.15,287.75
2001-05-21,289.75,291.15,,285.15,285.54999999999995,286.34999999999997,284.54999999999995,286.95,286.34999999999997,285.34999999999997,292.15,288.95,283.04999999999995,293.15,294.45,272.84999999999997,281.75,289.95
2001-05-22,289.25,290.15,,285.95,286.45,286.95,285.54999999999995,288.45,286.84999999999997,284.54999999999995,291.84999999999997,288.95,285.65,292.84999999999997,293.84999999999997,274.54999999999995,284.75,291.04999999999995
2001-05-23,290.75,288.65,,287.84999999999997,290.04999999999995,288.75,288.95,290.04999999999995,289.95,287.54999999999995,292.54999999999995,289.45,286.95,293.34999999999997,293.45,273.45,288.04999999999995,290.65
2001-05-24,291.65,291.04999999999995,,290.04999999999995,291.45,290.04999999999995,290.54999999999995,291.45,291.75,286.45,292.95,291.45,286.45,293.75,292.25,273.95,284.15,291.15
2001-05-25,292.15,292.54999999999995,,289.04999999999995,289.95,288.75,289.34999999999997,291.65,289.75,286.95,294.54999999999995,290.95,284.25,294.95,292.45,272.75,282.45,292.15
2001-05-26,292.95,292.54999999999995,,289.84999999999997,291.25,290.84999999999997,289.95,293.15,292.65,285.95,295.34999999999997,291.34999999999997,285.45,297.95,292.75,271.54999999999995,286.25,289.95
2001-05-27,293.65,294.34999999999997,,291.25,291.15,290.75,290.54999999999995,294.45,291.25,288.65,295.84999999999997,293.34999999999997,288.34999999999997,296.15,293.25,272.25,288.25,291.54999999999995
2001-05-28,294.95,294.15,,290.25,292.65,293.15,291.54999999999995,297.04999999999995,292.84999999999997,288.84999999999997,296.65,294.95,286.15,297.34999999999997,294.25,275.45,282.34999999999997,294.15
2001-05-29,295.95,296.75,,291.75,292.34999999999997,289.95,291.54999999999995,296.15,292.04999999999995,286.04999999999995,298.15,295.65,281.34999999999997,300.34999999999997,295.54999999999995,276.25,280.15,295.15
2001-05-30,295.84999999999997,293.34999999999997,,287.75,290.04999999999995,290.54999999999995,289.15,295.34999999999997,290.54999999999995,285.15,297.34999999999997,293.84999999999997,281.54999999999995,298.15,295.65,277.25,280.65,296.15
2001-05-31,292.04999999999995,292.84999999999997,,285.95,288.65,288.45,287.15,290.25,287.65,284.54999999999995,297.54999999999995,289.84999999999997,285.45,300.34999999999997,294.45,274.95,284.34999999999997,290.84999999999997
2001-06-01,288.34999999999997,288.45,,284.34999999999997,286.84999999999997,287.34999999999997,284.84999999999997,287.95,286.65,285.15,292.45,285.45,285.45,297.04999999999995,294.75,269.65,285.84999999999997,288.04999999999995
2001-06-02,285.75,289.15,,285.65,284.95,287.75,283.84999999999997,287.84999999999997,284.34999999999997,284.54999999999995,291.95,285.15,284.75,296.34999999999997,293.65,267.34999999999997,285.65,288.75
2001-06-03,282.65,287.25,,282.34999999999997,282.45,284.75,281.54999999999995,284.84999999999997,282.65,283.84999999999997,288.34999999999997,280.95,286.54999999999995,294.25,292.65,266.34999999999997,284.75,286.95
2001-06-04,284.15,284.45,,281.65,284.84999999999997,287.15,282.75,288.15,284.84999999999997,285.54999999999995,288.95,282.54999999999995,286.95,290.75,291.65,264.25,284.75,286.75
2001-06-05,288.25,286.95,,285.25,289.25,288.15,285.54999999999995,289.95,289.45,285.25,291.75,287.04999999999995,287.75,292.54999999999995,291.25,268.15,287.84999999999997,289.75
2001-06-06,287.95,289.84999999999997,,286.54999999999995,289.84999999999997,288.34999999999997,286.45,287.45,289.75,287.25,293.15,286.45,285.25,294.54999999999995,291.54999999999995,270.65,287.84999999999997,290.54999999999995
2001-06-07,289.45,292.54999999999995,,288.84999999999997,286.34999999999997,286.34999999999997,286.54999999999995,290.84999999999997,286.15,285.84999999999997,292.84999999999997,289.45,284.95,295.45,293.84999999999997,271.15,287.84999999999997,289.65
2001-06-08,286.84999999999997,294.95,,284.54999999999995,286.25,285.04999999999995,283.65,292.54999999999995,285.95,285.15,292.95,287.34999999999997,281.75,294.95,293.54999999999995,272.84999999999997,286.04999999999995,286.54999999999995
2001-06-09,284.65,293.75,,286.54999999999995,285.54999999999995,284.75,285.75,293.25,285.75,284.54999999999995,291.75,285.15,284.15,294.15,293.34999999999997,273.45,285.65,287.34999999999997
2001-06-10,286.54999999999995,295.54999999999995,,286.15,286.95,285.25,285.84999999999997,292.04999999999995,285.54999999999995,283.84999999999997,289.95,285.75,283.75,292.65,298.54999999999995,273.45,285.95,288.25
2001-06-11,285.45,288.84999999999997,,283.04999999999995,286.84999999999997,285.15,284.15,285.65,285.75,284.65,289.34999999999997,283.45,284.84999999999997,292.34999999999997,293.75,269.95,286.45,286.25
2001-06-12,287.04999999999995,288.84999999999997,,284.54999999999995,287.34999999999997,288.34999999999997,285.75,287.45,287.75,286.15,292.54999999999995,286.84999999999997,286.15,291.75,294.84999999999997,269.04999999999995,285.75,288.75
2001-06-13,289.25,291.75,,286.95,288.95,289.75,288.04999999999995,289.65,288.65,285.25,292.15,289.54999999999995,286.45,294.75,294.95,273.25,287.04999999999995,291.75
2001-06-14,289.84999999999997,290.45,,290.04999999999995,290.25,288.95,288.95,288.84999999999997,290.65,286.04999999999995,294.34999999999997,289.15,285.15,295.95,294.25,272.34999999999997,289.04999999999995,290.04999999999995
2001-06-15,290.45,293.45,,291.65,291.75,289.75,291.04999999999995,292.75,290.45,286.45,294.34999999999997,292.65,286.34999999999997,295.84999999999997,294.65,273.84999999999997,289.95,290.34999999999997
2001-06-16,289.34999999999997,295.04999999999995,,289.84999999999997,290.25,287.95,289.65,294.25,289.04999999999995,285.15,292.45,288.34999999999997,288.75,295.95,295.34999999999997,274.84999999999997,289.84999999999997,290.54999999999995
2001-06-17,288.45,291.65,,288.54999999999995,288.65,287.15,287.75,288.65,287.45,287.25,290.25,287.34999999999997,288.34999999999997,293.45,294.95,271.95,286.15,288.95
2001-06-18,286.45,290.15,,287.15,287.45,286.75,285.95,289.65,286.25,288.34999999999997,289.95,285.95,288.95,292.84999999999997,293.15,269.65,288.15,289.15
2001-06-19,287.75,288.54999999999995,,285.54999999999995,286.65,289.75,283.95,291.34999999999997,286.45,288.65,290.75,285.15,291.84999999999997,297.15,293.65,268.75,286.84999999999997,288.54999999999995
2001-06-20,288.75,289.54999999999995,,287.15,289.95,291.34999999999997,286.54999999999995,292.45,290.04999999999995,288.84999999999997,293.34999999999997,286.95,286.95,294.54999999999995,293.15,268.34999999999997,290.04999999999995,291.15
2001-06-21,292.34999999999997,291.95,,288.04999999999995,290.15,290.04999999999995,289.54999999999995,293.45,288.84999999999997,288.65,295.65,291.15,286.75,298.65,294.04999999999995,270.25,288.04999999999995,293.15
2001-06-22,291.95,291.65,,284.34999999999997,286.84999999999997,289.54999999999995,285.54999999999995,294.04999999999995,286.95,287.34999999999997,297.04999999999995,289.65,287.65,300.15,294.25,273.45,287.65,291.75
2001-06-23,290.34999999999997,290.25,,286.04999999999995,288.54999999999995,290.54999999999995,286.75,291.95,288.25,289.34999999999997,297.15,288.84999999999997,292.84999999999997,299.34999999999997,294.95,272.75,290.84999999999997,293.54999999999995
2001-06-24,293.04999999999995,292.45,,289.45,291.95,293.45,288.95,294.84999999999997,293.04999999999995,290.25,298.15,291.04999999999995,292.75,299.54999999999995,295.95,274.34999999999997,291.75,295.95
2001-06-25,294.65,293.65,,290.15,293.75,295.65,291.45,295.75,293.84999999999997,289.04999999999995,299.34999999999997,292.95,293.75,297.45,297.84999999999997,275.45,292.45,297.45
2001-06-26,296.04999999999995,294.65,,290.75,295.45,297.75,293.15,296.45,296.25,291.45,298.15,293.84999999999997,292.84999999999997,296.34999999999997,298.54999999999995,277.84999999999997,292.54999999999995,297.34999999999997
2001-06-27,294.65,296.45,,294.45,295.34999999999997,294.15,294.54999999999995,297.04999999999995,294.15,292.04999999999995,295.65,295.34999999999997,292.25,295.75,298.25,280.25,293.65,292.84999999999997
2001-06-28,291.54999999999995,296.75,,292.45,292.95,291.95,291.75,296.54999999999995,292.04999999999995,290.84999999999997,293.95,291.34999999999997,289.95,296.15,297.54999999999995,277.65,292.95,291.65
2001-06-29,293.04999999999995,294.45,,293.04999999999995,293.84999999999997,291.95,291.95,293.54999999999995,294.04999999999995,291.95,297.15,293.45,291.25,298.25,297.15,275.54999999999995,292.54999999999995,294.54999999999995
2001-06-30,294.15,295.65,,294.45,292.34999999999997,292.54999999999995,291.15,295.75,293.04999999999995,293.04999999999995,297.34999999999997,294.25,288.54999999999995,300.34999999999997,297.15,276.65,293.45,294.15
2001-07-01,293.15,293.25,,290.34999999999997,291.65,292.75,290.25,293.04999999999995,291.75,290.75,297.75,291.15,289.95,300.75,298.04999999999995,272.15,291.45,292.45
2001-07-02,293.04999999999995,290.84999999999997,,288.15,291.04999999999995,294.75,289.84999999999997,292.54999999999995,291.25,290.45,298.15,291.95,291.04999999999995,298.75,298.15,271.75,292.45,295.54999999999995
2001-07-03,293.75,289.75,,289.04999999999995,293.45,296.75,290.95,291.04999999999995,293.75,291.54999999999995,298.34999999999997,290.75,291.25,296.84999999999997,296.34999999999997,272.04999999999995,295.34999999999997,297.95
2001-07-04,295.54999999999995,290.25,,293.04999999999995,295.45,297.15,293.75,292.84999999999997,295.45,291.84999999999997,298.15,291.65,293.54999999999995,297.15,296.45,274.84999999999997,297.45,291.95
2001-07-05,296.45,292.04999999999995,,294.75,297.84999999999997,297.95,296.45,294.75,297.65,292.54999999999995,299.34999999999997,293.54999999999995,293.34999999999997,297.34999999999997,297.54999999999995,278.65,296.34999999999997,293.54999999999995
2001-07-06,296.75,295.45,,296.25,298.15,295.34999999999997,297.04999999999995,297.15,296.04999999999995,294.75,300.75,296.65,293.95,297.04999999999995,298.75,279.84999999999997,297.95,292.54999999999995
2001-07-07,290.75,298.04999999999995,,296.15,294.45,292.15,294.34999999999997,297.54999999999995,292.54999999999995,296.34999999999997,295.34999999999997,292.84999999999997,295.25,295.65,298.95,279.15,297.25,291.34999999999997
2001-07-08,292.15,296.04999999999995,,290.45,290.25,291.75,290.45,296.15,289.65,296.84999999999997,294.54999999999995,291.84999999999997,296.25,294.95,297.65,274.75,296.45,291.65
2001-07-09,292.25,295.65,,288.75,290.54999999999995,289.54999999999995,288.34999999999997,294.04999999999995,290.04999999999995,293.15,296.34999999999997,291.34999999999997,293.04999999999995,295.84999999999997,297.54999999999995,274.45,296.75,291.15
2001-07-10,293.25,297.15,,292.75,293.04999999999995,290.95,291.45,294.75,292.25,292.54999999999995,298.25,294.25,292.75,298.45,296.45,276.95,293.95,291.25
2001-07-11,291.84999999999997,298.75,,291.15,289.95,290.54999999999995,289.15,297.25,289.45,289.95,295.15,290.45,289.95,296.45,297.15,277.25,292.25,291.25
2001-07-12,290.34999999999997,294.04999999999995,,291.65,289.25,289.34999999999997,288.45,291.34999999999997,288.34999999999997,289.45,296.45,291.95,286.75,297.65,298.75,274.54999999999995,291.34999999999997,290.04999999999995
2001-07-13,291.04999999999995,296.84999999999997,,290.84999999999997,289.54999999999995,290.54999999999995,288.75,295.84999999999997,288.84999999999997,288.54999999999995,296.84999999999997,290.15,286.65,298.34999999999997,297.95,277.15,288.15,289.95
2001-07-14,292.34999999999997,300.34999999999997,,293.84999999999997,289.15,288.54999999999995,289.75,298.34999999999997,287.95,289.75,297.34999999999997,295.45,289.15,297.95,298.75,276.95,289.45,289.54999999999995
2001-07-15,286.45,302.04999999999995,,291.34999999999997,288.95,288.25,288.15,299.84999999999997,288.54999999999995,291.04999999999995,288.65,292.15,286.54999999999995,291.34999999999997,299.25,277.34999999999997,291.15,288.65
2001-07-16,287.25,301.75,,285.84999999999997,288.34999999999997,289.54999999999995,286.95,295.84999999999997,288.95,287.65,290.15,285.84999999999997,288.25,293.95,300.84999999999997,275.15,290.95,289.04999999999995
2001-07-17,290.25,291.04999999999995,,285.84999999999997,291.15,289.84999999999997,288.45,291.95,290.65,288.84999999999997,291.25,287.34999999999997,287.84999999999997,293.84999999999997,296.95,273.65,287.25,289.84999999999997
2001-07-18,290.95,293.45,,288.75,291.04999999999995,290.45,290.04999999999995,293.15,289.65,289.25,293.54999999999995,286.65,288.15,293.54999999999995,295.95,273.75,287.95,289.15
2001-07-19,290.45,297.04999999999995,,290.15,289.84999999999997,288.25,282.65,295.34999999999997,288.45,291.65,290.75,288.34999999999997,288.54999999999995,291.75,299.15,273.84999999999997,289.95,290.54999999999995
2001-07-20,287.75,295.54999999999995,,289.54999999999995,288.04999999999995,288.95,288.45,289.54999999999995,287.45,292.15,291.34999999999997,287.65,290.45,293.65,294.84999999999997,271.95,291.75,287.75
2001-07-21,290.95,290.65,,289.54999999999995,289.54999999999995,290.84999999999997,289.84999999999997,293.45,289.65,291.25,293.34999999999997,289.15,290.95,293.54999999999995,295.15,271.04999999999995,291.25,292.04999999999995
2001-07-22,293.75,291.25,,292.34999999999997,294.45,290.75,293.15,293.75,294.84999999999997,292.04999999999995,296.15,291.84999999999997,288.65,294.54999999999995,296.45,271.54999999999995,291.95,293.84999999999997
2001-07-23,293.84999999999997,293.04999999999995,,294.34999999999997,294.25,292.34999999999997,294.65,295.84999999999997,293.34999999999997,293.65,295.65,293.54999999999995,292.15,297.84999999999997,297.25,275.15,293.75,294.54999999999995
2001-07-24,293.75,293.65,,294.15,294.15,291.04999999999995,295.34999999999997,294.84999999999997,294.15,293.34999999999997,297.54999999999995,293.95,291.54999999999995,301.54999999999995,296.84999999999997,275.25,294.65,294.34999999999997
2001-07-25,294.95,294.45,,294.45,294.54999999999995,293.34999999999997,294.95,295.34999999999997,294.95,294.34999999999997,298.75,294.15,291.15,299.75,297.04999999999995,274.84999999999997,295.84999999999997,295.34999999999997
2001-07-26,295.75,294.34999999999997,,295.15,294.95,294.34999999999997,294.75,296.95,295.04999999999995,293.65,298.34999999999997,295.04999999999995,292.34999999999997,301.34999999999997,298.84999999999997,275.75,296.04999999999995,297.54999999999995
2001-07-27,296.75,295.45,,295.54999999999995,297.34999999999997,296.04999999999995,295.84999999999997,296.54999999999995,296.25,292.95,298.84999999999997,295.95,293.15,299.34999999999997,300.15,277.84999999999997,293.54999999999995,296.75
2001-07-28,295.04999999999995,297.45,,296.15,297.34999999999997,297.75,296.65,297.15,295.45,293.25,299.34999999999997,296.65,292.45,301.25,300.15,279.54999999999995,293.25,295.75
2001-07-29,295.75,297.65,,294.04999999999995,294.54999999999995,298.65,294.54999999999995,297.84999999999997,294.34999999999997,294.95,298.65,295.95,293.65,302.15,299.95,278.45,296.04999999999995,297.54999999999995
2001-07-30,296.34999999999997,297.45,,295.15,296.75,296.65,295.34999999999997,295.95,296.95,294.54999999999995,300.75,295.84999999999997,289.75,302.95,300.54999999999995,276.84999999999997,293.95,296.45
2001-07-31,296.84999999999997,298.84999999999997,,295.65,295.95,294.75,296.25,297.65,295.04999999999995,290.84999999999997,300.54999999999995,298.04999999999995,289.25,302.15,300.15,279.54999999999995,291.34999999999997,297.34999999999997
2001-08-01,296.25,299.04999999999995,,291.75,291.84999999999997,294.95,292.75,299.65,291.34999999999997,290.75,301.15,297.45,288.75,301.95,300.84999999999997,279.54999999999995,291.95,297.95
2001-08-02,297.34999999999997,297.84999999999997,,292.15,295.25,290.95,294.15,299.34999999999997,294.84999999999997,290.75,299.04999999999995,297.95,289.25,300.15,301.25,281.54999999999995,289.45,296.25
2001-08-03,293.15,299.84999999999997,,296.25,293.54999999999995,292.54999999999995,293.84999999999997,300.45,293.04999999999995,291.84999999999997,296.95,296.15,287.25,297.84999999999997,302.25,281.45,291.04999999999995,293.45
2001-08-04,291.34999999999997,301.34999999999997,,291.65,290.75,290.25,289.34999999999997,300.25,290.25,291.75,296.04999999999995,291.04999999999995,291.75,298.34999999999997,301.34999999999997,278.75,290.75,290.95
2001-08-05,290.75,296.54999999999995,,290.54999999999995,289.84999999999997,290.84999999999997,288.15,293.84999999999997,290.04999999999995,289.84999999999997,294.45,290.65,289.65,297.15,299.45,275.75,291.34999999999997,291.15
2001-08-06,290.15,296.04999999999995,,290.25,290.54999999999995,293.34999999999997,288.45,293.95,291.04999999999995,290.25,296.34999999999997,291.84999999999997,287.54999999999995,298.84999999999997,298.34999999999997,274.95,288.25,290.95
2001-08-07,293.95,297.15,,292.04999999999995,292.04999999999995,290.45,290.65,296.54999999999995,291.04999999999995,290.15,299.15,293.45,288.04999999999995,298.65,298.34999999999997,276.34999999999997,287.54999999999995,292.15
2001-08-08,292.95,298.54999999999995,,293.54999999999995,290.54999999999995,290.95,290.65,298.65,289.65,289.34999999999997,298.95,292.34999999999997,286.54999999999995,298.84999999999997,299.15,286.95,290.04999999999995,290.75
2001-08-09,291.84999999999997,298.95,,292.75,289.65,287.95,288.95,298.04999999999995,288.95,290.45,291.95,292.54999999999995,288.75,297.45,299.25,276.84999999999997,290.95,290.95
2001-08-10,289.75,297.54999999999995,,290.34999999999997,287.95,288.15,287.25,296.65,287.34999999999997,287.84999999999997,293.54999999999995,288.75,289.34999999999997,295.95,299.54999999999995,276.45,290.15,287.84999999999997
2001-08-11,288.75,290.25,,287.45,289.34999999999997,289.34999999999997,286.95,287.54999999999995,289.15,288.45,293.34999999999997,287.84999999999997,288.45,297.15,299.84999999999997,270.54999999999995,288.65,288.75
2001-08-12,290.25,291.34999999999997,,290.15,292.95,291.04999999999995,290.25,290.65,292.34999999999997,288.04999999999995,295.95,290.04999999999995,288.04999999999995,294.54999999999995,297.65,272.04999999999995,286.84999999999997,290.75
2001-08-13,293.04999999999995,293.25,,291.25,293.15,294.75,292.45,293.15,293.65,290.75,295.54999999999995,293.15,288.34999999999997,297.34999999999997,296.75,275.95,289.95,293.65
2001-08-14,295.54999999999995,297.15,,296.04999999999995,296.45,295.34999999999997,295.75,296.15,296.45,292.84999999999997,295.95,295.54999999999995,291.75,297.15,297.04999999999995,280.25,290.95,296.75
2001-08-15,298.04999999999995,297.25,,299.54999999999995,299.34999999999997,297.54999999999995,297.95,297.15,299.04999999999995,294.75,296.54999999999995,297.15,290.84999999999997,299.15,298.45,282.04999999999995,293.15,298.75
2001-08-16,294.95,298.15,,299.95,294.45,293.54999999999995,295.15,298.54999999999995,292.54999999999995,297.15,296.15,298.15,292.84999999999997,298.45,299.04999999999995,281.45,293.25,293.04999999999995
2001-08-17,293.25,298.54999999999995,,292.45,292.34999999999997,291.25,293.15,298.15,291.95,292.65,296.75,292.84999999999997,291.25,298.84999999999997,299.54999999999995,280.95,293.45,291.04999999999995
2001-08-18,295.54999999999995,299.04999999999995,,293.15,294.25,293.54999999999995,293.95,298.25,294.15,291.25,295.75,294.04999999999995,288.84999999999997,296.95,299.25,279.54999999999995,291.65,292.15
2001-08-19,293.75,299.34999999999997,,294.34999999999997,294.84999999999997,292.54999999999995,293.45,297.65,293.25,290.65,295.95,294.95,289.95,295.34999999999997,299.04999999999995,273.95,291.54999999999995,292.04999999999995
2001-08-20,292.34999999999997,299.25,,294.45,293.45,291.45,291.75,294.65,291.95,293.65,297.75,291.04999999999995,287.95,297.54999999999995,299.15,278.84999999999997,290.34999999999997,292.15
2001-08-21,292.95,296.34999999999997,,290.34999999999997,294.45,291.15,292.45,294.95,294.04999999999995,292.45,296.84999999999997,290.04999999999995,290.65,296.04999999999995,299.04999999999995,275.15,292.45,291.95
2001-08-22,293.65,295.75,,292.75,296.65,293.65,293.04999999999995,295.95,295.54999999999995,291.34999999999997,298.45,291.75,288.84999999999997,301.15,298.45,272.45,291.65,293.95
2001-08-23,294.65,295.34999999999997,,294.04999999999995,296.75,293.54999999999995,294.84999999999997,296.15,296.65,291.65,298.84999999999997,293.15,290.15,298.95,297.65,275.75,290.95,295.75
2001-08-24,296.04999999999995,296.34999999999997,,295.45,298.15,296.75,296.45,296.34999999999997,297.34999999999997,289.65,298.84999999999997,294.04999999999995,290.65,297.95,299.45,277.25,291.04999999999995,297.65
2001-08-25,296.65,297.45,,296.84999999999997,298.25,296.54999999999995,297.34999999999997,296.45,298.75,292.45,298.95,294.65,289.34999999999997,297.45,299.25,278.95,291.54999999999995,299.65
2001-08-26,296.95,297.65,,296.45,299.75,292.45,298.25,298.34999999999997,299.25,293.04999999999995,298.95,294.84999999999997,290.45,298.25,299.45,279.65,292.65,298.34999999999997
2001-08-27,295.95,298.54999999999995,,292.04999999999995,292.65,290.45,290.45,299.34999999999997,291.65,289.45,298.84999999999997,295.25,286.54999999999995,300.54999999999995,299.54999999999995,280.15,289.54999999999995,296.15
2001-08-28,291.84999999999997,292.65,,287.65,288.54999999999995,290.34999999999997,287.34999999999997,293.54999999999995,288.65,287.15,300.34999999999997,290.34999999999997,286.04999999999995,299.15,299.65,279.25,287.84999999999997,293.25
2001-08-29,291.54999999999995,290.34999999999997,,287.54999999999995,289.15,290.15,288.25,294.95,289.84999999999997,288.54999999999995,300.15,289.34999999999997,288.15,299.34999999999997,298.45,279.04999999999995,288.84999999999997,294.34999999999997
2001-08-30,290.34999999999997,290.84999999999997,,289.04999999999995,289.25,291.04999999999995,290.84999999999997,292.45,288.34999999999997,287.95,295.15,289.34999999999997,287.65,298.95,298.45,278.95,288.84999999999997,290.95
2001-08-31,288.65,290.04999999999995,,288.65,289.25,288.25,289.65,288.54999999999995,288.54999999999995,290.45,293.95,288.75,287.95,296.95,298.04999999999995,275.54999999999995,289.65,289.54999999999995
2001-09-01,287.54999999999995,291.45,,287.84999999999997,288.84999999999997,288.95,288.95,290.95,287.84999999999997,289.95,289.95,286.45,285.95,294.54999999999995,295.54999999999995,270.04999999999995,290.04999999999995,288.54999999999995
2001-09-02,288.45,289.54999999999995,,287.65,287.75,292.04999999999995,289.04999999999995,289.84999999999997,287.25,288.25,292.54999999999995,287.34999999999997,284.34999999999997,295.65,294.75,271.75,288.34999999999997,289.15
2001-09-03,289.75,289.84999999999997,,290.34999999999997,289.45,289.54999999999995,288.25,291.45,288.84999999999997,289.95,293.54999999999995,290.45,286.34999999999997,292.95,295.15,271.25,288.25,288.75
2001-09-04,287.45,291.45,,287.95,287.54999999999995,287.45,286.25,288.65,286.75,288.65,293.95,287.04999999999995,287.34999999999997,295.15,294.25,273.04999999999995,287.34999999999997,287.75
2001-09-05,285.54999999999995,289.65,,286.65,286.84999999999997,287.15,285.95,286.84999999999997,286.65,288.84999999999997,289.84999999999997,284.45,287.04999999999995,293.95,294.25,268.54999999999995,287.45,286.95
2001-09-06,283.84999999999997,289.15,,287.25,286.34999999999997,289.34999999999997,284.25,286.54999999999995,286.84999999999997,287.45,290.04999999999995,285.45,287.45,295.04999999999995,293.15,269.04999999999995,288.54999999999995,287.75
2001-09-07,288.15,289.04999999999995,,285.95,287.15,289.15,285.15,288.75,287.45,287.65,293.95,286.15,284.95,295.75,293.95,270.04999999999995,287.45,288.34999999999997
2001-09-08,288.34999999999997,288.34999999999997,,284.95,286.75,289.15,285.04999999999995,290.65,286.45,284.65,293.95,285.84999999999997,283.65,296.54999999999995,294.04999999999995,271.34999999999997,286.65,290.34999999999997
2001-09-09,282.95,285.45,,282.65,284.65,285.45,283.45,285.45,283.45,286.15,291.34999999999997,282.65,285.15,295.95,295.54999999999995,267.45,286.34999999999997,286.75
2001-09-10,283.54999999999995,285.15,,283.75,285.65,285.95,284.54999999999995,284.95,284.45,285.95,288.75,281.95,284.75,292.65,292.04999999999995,265.04999999999995,284.34999999999997,284.84999999999997
2001-09-11,284.65,285.75,,284.45,285.84999999999997,287.15,283.75,286.84999999999997,285.45,285.95,288.54999999999995,283.25,284.54999999999995,291.34999999999997,290.15,267.15,285.25,285.95
2001-09-12,285.54999999999995,286.15,,284.15,287.75,288.34999999999997,285.65,287.25,287.84999999999997,285.04999999999995,290.75,284.15,286.75,292.54999999999995,291.15,265.75,286.84999999999997,287.95
2001-09-13,287.34999999999997,288.84999999999997,,285.45,287.34999999999997,286.84999999999997,285.34999999999997,288.34999999999997,286.54999999999995,285.84999999999997,290.54999999999995,286.84999999999997,285.84999999999997,292.65,292.15,269.84999999999997,285.65,288.34999999999997
